LocID,Period,Year,Trajectory,Mig
686,2097,2097,990,0.00054
686,2098,2098,990,0.00081
686,2099,2099,990,0.0025
686,2100,2100,990,0.00269
686,2023,2023,1000,-0.00055
686,2024,2024,1000,0.00035
686,2025,2025,1000,-0.00091
686,2026,2026,1000,-0.00061
686,2027,2027,1000,0.00039
686,2028,2028,1000,-0.00095
686,2029,2029,1000,-0.00111
686,2030,2030,1000,-0.00127
686,2031,2031,1000,-0.00188
686,2032,2032,1000,-0.00404
686,2033,2033,1000,-0.00503
686,2034,2034,1000,-0.00543
686,2035,2035,1000,-0.00371
686,2036,2036,1000,-0.00319
686,2037,2037,1000,-0.00254
686,2038,2038,1000,-0.00067
686,2039,2039,1000,-0.00259
686,2040,2040,1000,-0.00084
686,2041,2041,1000,0.00043
686,2042,2042,1000,0.00017
686,2043,2043,1000,-0.00179
686,2044,2044,1000,-0.00088
686,2045,2045,1000,0.00054
686,2046,2046,1000,-0.00065
686,2047,2047,1000,-0.00129
686,2048,2048,1000,-0.00224
686,2049,2049,1000,-0.00462
686,2050,2050,1000,-0.00208
686,2051,2051,1000,-0.00194
686,2052,2052,1000,-0.00321
686,2053,2053,1000,-0.00339
686,2054,2054,1000,-0.00138
686,2055,2055,1000,-0.00152
686,2056,2056,1000,0
686,2057,2057,1000,0.00055
686,2058,2058,1000,6e-05
686,2059,2059,1000,-0.00118
686,2060,2060,1000,-0.00128
686,2061,2061,1000,-0.00081
686,2062,2062,1000,-0.0023
686,2063,2063,1000,-0.00041
686,2064,2064,1000,-0.00115
686,2065,2065,1000,-0.0012
686,2066,2066,1000,-0.00246
686,2067,2067,1000,-0.00135
686,2068,2068,1000,-0.00256
686,2069,2069,1000,-0.0021
686,2070,2070,1000,-0.00218
686,2071,2071,1000,-0.0017
686,2072,2072,1000,-0.00149
686,2073,2073,1000,-0.00177
686,2074,2074,1000,-0.00198
686,2075,2075,1000,-0.00154
686,2076,2076,1000,-0.00188
686,2077,2077,1000,-0.00165
686,2078,2078,1000,-0.00166
686,2079,2079,1000,-0.00208
686,2080,2080,1000,-0.00154
686,2081,2081,1000,-0.00188
686,2082,2082,1000,-0.001
686,2083,2083,1000,-0.00102
686,2084,2084,1000,-0.00136
686,2085,2085,1000,-0.00115
686,2086,2086,1000,-0.00251
686,2087,2087,1000,-0.00412
686,2088,2088,1000,-0.00458
686,2089,2089,1000,-0.00346
686,2090,2090,1000,-0.00248
686,2091,2091,1000,-0.00245
686,2092,2092,1000,-0.00227
686,2093,2093,1000,-0.00179
686,2094,2094,1000,-0.00122
686,2095,2095,1000,-0.00184
686,2096,2096,1000,-0.00188
686,2097,2097,1000,-0.0025
686,2098,2098,1000,-0.00198
686,2099,2099,1000,-0.00014
686,2100,2100,1000,0.00109
156,2023,2023,1,-4e-04
156,2024,2024,1,-3e-05
156,2025,2025,1,-0.00026
156,2026,2026,1,-0.00048
156,2027,2027,1,-0.00064
156,2028,2028,1,-0.00023
156,2029,2029,1,-0.00014
156,2030,2030,1,-0.00029
156,2031,2031,1,0.00021
156,2032,2032,1,-0.00053
156,2033,2033,1,2e-04
156,2034,2034,1,1e-05
156,2035,2035,1,0
156,2036,2036,1,0.00015
156,2037,2037,1,0.00036
156,2038,2038,1,0.00013
156,2039,2039,1,-0.00044
156,2040,2040,1,-6e-05
156,2041,2041,1,-0.00066
156,2042,2042,1,4e-05
156,2043,2043,1,-0.00047
156,2044,2044,1,-0.00093
156,2045,2045,1,-0.00066
156,2046,2046,1,1e-05
156,2047,2047,1,3e-05
156,2048,2048,1,-0.00053
156,2049,2049,1,-0.00028
156,2050,2050,1,-0.00015
156,2051,2051,1,-0.00095
156,2052,2052,1,-8e-05
156,2053,2053,1,0.00017
156,2054,2054,1,-0.00033
156,2055,2055,1,-0.00026
156,2056,2056,1,9e-05
156,2057,2057,1,3e-05
156,2058,2058,1,-1e-04
156,2059,2059,1,0.00034
156,2060,2060,1,0.00045
156,2061,2061,1,-0.00018
156,2062,2062,1,0.00023
156,2063,2063,1,0.00052
156,2064,2064,1,-0.00049
156,2065,2065,1,0.00016
156,2066,2066,1,3e-05
156,2067,2067,1,-0.00029
156,2068,2068,1,-0.0011
156,2069,2069,1,-0.00057
156,2070,2070,1,-0.00039
156,2071,2071,1,-0.00065
156,2072,2072,1,0.00027
156,2073,2073,1,-3e-04
156,2074,2074,1,-0.00016
156,2075,2075,1,0.00035
156,2076,2076,1,0.00028
156,2077,2077,1,0.00025
156,2078,2078,1,-0.00067
156,2079,2079,1,-0.00014
156,2080,2080,1,-0.00049
156,2081,2081,1,-2e-05
156,2082,2082,1,0.00049
156,2083,2083,1,-0.00061
156,2084,2084,1,-7e-05
156,2085,2085,1,0.00043
156,2086,2086,1,-0.00027
156,2087,2087,1,-0.00049
156,2088,2088,1,-0.00012
156,2089,2089,1,-0.00056
156,2090,2090,1,-0.00022
156,2091,2091,1,-2e-04
156,2092,2092,1,0.00021
156,2093,2093,1,0.00053
156,2094,2094,1,-5e-05
156,2095,2095,1,2e-05
156,2096,2096,1,-5e-05
156,2097,2097,1,9e-05
156,2098,2098,1,0.00026
156,2099,2099,1,-1e-04
156,2100,2100,1,0.00024
156,2023,2023,11,-4e-04
156,2024,2024,11,5e-05
156,2025,2025,11,-5e-05
156,2026,2026,11,-0.00024
156,2027,2027,11,-8e-04
156,2028,2028,11,-0.00041
156,2029,2029,11,-0.00053
156,2030,2030,11,-0.00046
156,2031,2031,11,0.00017
156,2032,2032,11,-7e-05
156,2033,2033,11,5e-04
156,2034,2034,11,-0.00017
156,2035,2035,11,-0.00026
156,2036,2036,11,-0.00036
156,2037,2037,11,-0.00047
156,2038,2038,11,-0.00037
156,2039,2039,11,4e-05
156,2040,2040,11,4e-05
156,2041,2041,11,0.00026
156,2042,2042,11,-0.00091
156,2043,2043,11,-0.00027
156,2044,2044,11,9e-05
156,2045,2045,11,0.00059
156,2046,2046,11,4e-05
156,2047,2047,11,0.00114
156,2048,2048,11,0.00017
156,2049,2049,11,-0.00067
156,2050,2050,11,1e-05
156,2051,2051,11,-0.00052
156,2052,2052,11,-3e-04
156,2053,2053,11,-4e-05
156,2054,2054,11,0.00017
156,2055,2055,11,0.00083
156,2056,2056,11,0.00045
156,2057,2057,11,-7e-04
156,2058,2058,11,9e-05
156,2059,2059,11,0.00028
156,2060,2060,11,-3e-05
156,2061,2061,11,-0.00016
156,2062,2062,11,-0.00024
156,2063,2063,11,-0.00037
156,2064,2064,11,-0.00025
156,2065,2065,11,-3e-04
156,2066,2066,11,-0.00041
156,2067,2067,11,-0.00094
156,2068,2068,11,-0.00065
156,2069,2069,11,-0.00035
156,2070,2070,11,-0.00055
156,2071,2071,11,-0.00033
156,2072,2072,11,0.00022
156,2073,2073,11,-1e-04
156,2074,2074,11,-0.00055
156,2075,2075,11,1e-04
156,2076,2076,11,-4e-04
156,2077,2077,11,-0.00023
156,2078,2078,11,3e-04
156,2079,2079,11,0.00011
156,2080,2080,11,0.00036
156,2081,2081,11,0.00031
156,2082,2082,11,-3e-04
156,2083,2083,11,-1e-05
156,2084,2084,11,-0.00022
156,2085,2085,11,0.00039
156,2086,2086,11,-5e-05
156,2087,2087,11,-0.00073
156,2088,2088,11,0.00012
156,2089,2089,11,-0.00024
156,2090,2090,11,-0.00093
156,2091,2091,11,-1e-05
156,2092,2092,11,-0.00036
156,2093,2093,11,1e-05
156,2094,2094,11,0.00011
156,2095,2095,11,2e-04
156,2096,2096,11,-0.00014
156,2097,2097,11,-4e-05
156,2098,2098,11,-3e-04
156,2099,2099,11,-0.00067
156,2100,2100,11,0.00045
156,2023,2023,21,-4e-04
156,2024,2024,21,0.00026
156,2025,2025,21,-2e-05
156,2026,2026,21,-0.00073
156,2027,2027,21,-0.00015
156,2028,2028,21,0.00069
156,2029,2029,21,-0.00017
156,2030,2030,21,-0.00028
156,2031,2031,21,-8e-05
156,2032,2032,21,0.00012
156,2033,2033,21,-1e-05
156,2034,2034,21,-0.00045
156,2035,2035,21,0.00027
156,2036,2036,21,-0.00013
156,2037,2037,21,-0.00106
156,2038,2038,21,-7e-05
156,2039,2039,21,-0.00069
156,2040,2040,21,-0.00021
156,2041,2041,21,2e-05
156,2042,2042,21,0.00046
156,2043,2043,21,-0.00046
156,2044,2044,21,6e-05
156,2045,2045,21,-6e-05
156,2046,2046,21,-0.00055
156,2047,2047,21,-0.00053
156,2048,2048,21,3e-05
156,2049,2049,21,-0.00073
156,2050,2050,21,-4e-05
156,2051,2051,21,-0.00017
156,2052,2052,21,-4e-04
156,2053,2053,21,-0.00011
156,2054,2054,21,-4e-05
156,2055,2055,21,0.00013
156,2056,2056,21,-0.00087
156,2057,2057,21,-0.00031
156,2058,2058,21,-0.00025
156,2059,2059,21,-0.00017
156,2060,2060,21,-0.00033
156,2061,2061,21,1e-04
156,2062,2062,21,-0.00048
156,2063,2063,21,-4e-04
156,2064,2064,21,-0.00088
156,2065,2065,21,0.00032
156,2066,2066,21,5e-05
156,2067,2067,21,0.00024
156,2068,2068,21,0.00017
156,2069,2069,21,-5e-04
156,2070,2070,21,4e-05
156,2071,2071,21,1e-04
156,2072,2072,21,-0.00021
156,2073,2073,21,0.00023
156,2074,2074,21,8e-05
156,2075,2075,21,-0.00056
156,2076,2076,21,-6e-04
156,2077,2077,21,-6e-05
156,2078,2078,21,-0.00081
156,2079,2079,21,-0.00029
156,2080,2080,21,-0.00015
156,2081,2081,21,-0.00013
156,2082,2082,21,0.00054
156,2083,2083,21,-0.00074
156,2084,2084,21,-0.00035
156,2085,2085,21,0.00055
156,2086,2086,21,-1e-04
156,2087,2087,21,-0.00014
156,2088,2088,21,-8e-05
156,2089,2089,21,-0.00046
156,2090,2090,21,-0.00027
156,2091,2091,21,0.00059
156,2092,2092,21,0.00011
156,2093,2093,21,8e-05
156,2094,2094,21,-0.00069
156,2095,2095,21,0.00036
156,2096,2096,21,-0.00028
156,2097,2097,21,-0.00042
156,2098,2098,21,-0.00045
156,2099,2099,21,-0.00039
156,2100,2100,21,-0.00054
156,2023,2023,31,-4e-04
156,2024,2024,31,-0.00034
156,2025,2025,31,-0.00012
156,2026,2026,31,-1e-05
156,2027,2027,31,-0.00017
156,2028,2028,31,8e-05
156,2029,2029,31,0.00018
156,2030,2030,31,-0.00032
156,2031,2031,31,-0.00028
156,2032,2032,31,-0.00036
156,2033,2033,31,-0.00026
156,2034,2034,31,-0.00057
156,2035,2035,31,-1e-05
156,2036,2036,31,-0.00043
156,2037,2037,31,-0.00037
156,2038,2038,31,-3e-05
156,2039,2039,31,4e-04
156,2040,2040,31,6e-05
156,2041,2041,31,-0.00018
156,2042,2042,31,2e-04
156,2043,2043,31,0.00059
156,2044,2044,31,0.00063
156,2045,2045,31,0.00063
156,2046,2046,31,0
156,2047,2047,31,0.00021
156,2048,2048,31,-0.00027
156,2049,2049,31,-0.00027
156,2050,2050,31,0.00014
156,2051,2051,31,0.00084
156,2052,2052,31,-0.00031
156,2053,2053,31,0.00049
156,2054,2054,31,3e-05
156,2055,2055,31,-3e-05
156,2056,2056,31,0.00069
156,2057,2057,31,0.00024
156,2058,2058,31,-0.00024
156,2059,2059,31,-0.00015
156,2060,2060,31,0.00016
156,2061,2061,31,0.00047
156,2062,2062,31,-0.00013
156,2063,2063,31,-0.00047
156,2064,2064,31,-0.00046
156,2065,2065,31,-0.00016
156,2066,2066,31,-0.00043
156,2067,2067,31,-0.00047
156,2068,2068,31,0.00021
156,2069,2069,31,7e-05
156,2070,2070,31,0.00057
156,2071,2071,31,-0.00051
156,2072,2072,31,-0.00019
156,2073,2073,31,-0.00024
156,2074,2074,31,-0.00036
156,2075,2075,31,-0.00022
156,2076,2076,31,0.00029
156,2077,2077,31,0.00049
156,2078,2078,31,0.00071
156,2079,2079,31,0.00031
156,2080,2080,31,1e-05
156,2081,2081,31,0.00013
156,2082,2082,31,0.00031
156,2083,2083,31,-0.00026
156,2084,2084,31,-0.00034
156,2085,2085,31,-0.00027
156,2086,2086,31,-0.00033
156,2087,2087,31,-6e-05
156,2088,2088,31,-0.00032
156,2089,2089,31,4e-05
156,2090,2090,31,3e-05
156,2091,2091,31,-0.00064
156,2092,2092,31,0
156,2093,2093,31,-0.00017
156,2094,2094,31,0.00028
156,2095,2095,31,0.00027
156,2096,2096,31,-0.00038
156,2097,2097,31,-0.00027
156,2098,2098,31,-0.00118
156,2099,2099,31,-0.00021
156,2100,2100,31,-0.00073
156,2023,2023,41,-4e-04
156,2024,2024,41,-0.00033
156,2025,2025,41,-0.00114
156,2026,2026,41,-0.00039
156,2027,2027,41,0.00024
156,2028,2028,41,-0.00051
156,2029,2029,41,-4e-04
156,2030,2030,41,-7e-04
156,2031,2031,41,-0.00028
156,2032,2032,41,0.00032
156,2033,2033,41,0.00027
156,2034,2034,41,-0.00038
156,2035,2035,41,-0.00064
156,2036,2036,41,0.00022
156,2037,2037,41,-0.00021
156,2038,2038,41,-0.00035
156,2039,2039,41,-9e-04
156,2040,2040,41,0.00027
156,2041,2041,41,-0.00074
156,2042,2042,41,2e-04
156,2043,2043,41,-0.00064
156,2044,2044,41,-0.00025
156,2045,2045,41,0.00069
156,2046,2046,41,-3e-05
156,2047,2047,41,-0.00037
156,2048,2048,41,-0.00069
156,2049,2049,41,-0.00044
156,2050,2050,41,-0.00034
156,2051,2051,41,-0.00075
156,2052,2052,41,0.00027
156,2053,2053,41,-0.00012
156,2054,2054,41,-0.00083
156,2055,2055,41,-0.00031
156,2056,2056,41,-0.00021
156,2057,2057,41,-0.00043
156,2058,2058,41,-8e-05
156,2059,2059,41,-0.00058
156,2060,2060,41,-0.00089
156,2061,2061,41,1e-05
156,2062,2062,41,1e-04
156,2063,2063,41,0.00026
156,2064,2064,41,-0.00015
156,2065,2065,41,-5e-04
156,2066,2066,41,-1e-05
156,2067,2067,41,-5e-05
156,2068,2068,41,0.00034
156,2069,2069,41,-0.00035
156,2070,2070,41,-0.00021
156,2071,2071,41,-0.00054
156,2072,2072,41,0.00049
156,2073,2073,41,0.00016
156,2074,2074,41,-4e-04
156,2075,2075,41,0.00029
156,2076,2076,41,0.00046
156,2077,2077,41,0.00022
156,2078,2078,41,5e-05
156,2079,2079,41,-5e-05
156,2080,2080,41,-0.00035
156,2081,2081,41,-3e-04
156,2082,2082,41,0.00045
156,2083,2083,41,0.00015
156,2084,2084,41,-0.00074
156,2085,2085,41,-2e-04
156,2086,2086,41,5e-05
156,2087,2087,41,-0.00048
156,2088,2088,41,-7e-05
156,2089,2089,41,-0.00015
156,2090,2090,41,0.00016
156,2091,2091,41,0.00014
156,2092,2092,41,-0.00073
156,2093,2093,41,-0.00038
156,2094,2094,41,0.00022
156,2095,2095,41,2e-05
156,2096,2096,41,0.00048
156,2097,2097,41,0.00026
156,2098,2098,41,0.00043
156,2099,2099,41,-0.00038
156,2100,2100,41,0.00013
156,2023,2023,51,-4e-04
156,2024,2024,51,-2e-05
156,2025,2025,51,-0.00079
156,2026,2026,51,-0.00079
156,2027,2027,51,-0.00015
156,2028,2028,51,-0.00029
156,2029,2029,51,-2e-05
156,2030,2030,51,0.00041
156,2031,2031,51,-0.00019
156,2032,2032,51,9e-05
156,2033,2033,51,0.00048
156,2034,2034,51,-0.00023
156,2035,2035,51,0.00025
156,2036,2036,51,0.00012
156,2037,2037,51,-0.00015
156,2038,2038,51,-0.00032
156,2039,2039,51,-0.00027
156,2040,2040,51,-0.00128
156,2041,2041,51,0.00019
156,2042,2042,51,-1e-05
156,2043,2043,51,3e-04
156,2044,2044,51,0.00021
156,2045,2045,51,0
156,2046,2046,51,-0.00012
156,2047,2047,51,0.00018
156,2048,2048,51,-0.00018
156,2049,2049,51,-0.00028
156,2050,2050,51,2e-05
156,2051,2051,51,0.00048
156,2052,2052,51,-0.00077
156,2053,2053,51,-0.00029
156,2054,2054,51,-0.00015
156,2055,2055,51,3e-05
156,2056,2056,51,0.00037
156,2057,2057,51,-0.00086
156,2058,2058,51,-0.00059
156,2059,2059,51,-4e-05
156,2060,2060,51,-0.00041
156,2061,2061,51,-0.00058
156,2062,2062,51,-5e-05
156,2063,2063,51,0.00011
156,2064,2064,51,3e-05
156,2065,2065,51,-0.00029
156,2066,2066,51,1e-04
156,2067,2067,51,-3e-04
156,2068,2068,51,0.00023
156,2069,2069,51,-0.00081
156,2070,2070,51,-7e-04
156,2071,2071,51,3e-04
156,2072,2072,51,9e-05
156,2073,2073,51,0.00036
156,2074,2074,51,0.00014
156,2075,2075,51,-0.00057
156,2076,2076,51,-1e-04
156,2077,2077,51,-0.00036
156,2078,2078,51,8e-05
156,2079,2079,51,-0.00037
156,2080,2080,51,3e-04
156,2081,2081,51,0
156,2082,2082,51,5e-05
156,2083,2083,51,0.00022
156,2084,2084,51,0.00084
156,2085,2085,51,-0.00011
156,2086,2086,51,-1e-05
156,2087,2087,51,-0.00018
156,2088,2088,51,-0.00067
156,2089,2089,51,0.00037
156,2090,2090,51,6e-05
156,2091,2091,51,0.00046
156,2092,2092,51,5e-05
156,2093,2093,51,0.00024
156,2094,2094,51,-0.00063
156,2095,2095,51,0.00013
156,2096,2096,51,-0.00038
156,2097,2097,51,-8e-05
156,2098,2098,51,-0.00013
156,2099,2099,51,-0.00069
156,2100,2100,51,1e-05
156,2023,2023,62,-4e-04
156,2024,2024,62,5e-05
156,2025,2025,62,-0.00016
156,2026,2026,62,-0.00027
156,2027,2027,62,-0.00019
156,2028,2028,62,-0.00046
156,2029,2029,62,-0.00075
156,2030,2030,62,-0.00019
156,2031,2031,62,-0.00046
156,2032,2032,62,-0.00023
156,2033,2033,62,-8e-05
156,2034,2034,62,-0.00042
156,2035,2035,62,0.00011
156,2036,2036,62,-0.00051
156,2037,2037,62,1e-05
156,2038,2038,62,-0.00071
156,2039,2039,62,-0.00063
156,2040,2040,62,0.00024
156,2041,2041,62,0
156,2042,2042,62,-0.00079
156,2043,2043,62,-3e-05
156,2044,2044,62,-0.00064
156,2045,2045,62,-0.00103
156,2046,2046,62,-0.00025
156,2047,2047,62,-0.00011
156,2048,2048,62,-0.00063
156,2049,2049,62,0.00031
156,2050,2050,62,-6e-04
156,2051,2051,62,-0.00026
156,2052,2052,62,5e-05
156,2053,2053,62,-0.00044
156,2054,2054,62,-0.00109
156,2055,2055,62,-0.00045
156,2056,2056,62,9e-05
156,2057,2057,62,-0.00035
156,2058,2058,62,1e-05
156,2059,2059,62,-0.00048
156,2060,2060,62,-3e-04
156,2061,2061,62,-0.00083
156,2062,2062,62,0.00013
156,2063,2063,62,0.00041
156,2064,2064,62,0.00049
156,2065,2065,62,0.00015
156,2066,2066,62,0.00033
156,2067,2067,62,-0.00071
156,2068,2068,62,-0.00104
156,2069,2069,62,0.00012
156,2070,2070,62,5e-04
156,2071,2071,62,0.00013
156,2072,2072,62,-0.00012
156,2073,2073,62,-0.00025
156,2074,2074,62,-0.00034
156,2075,2075,62,5e-05
156,2076,2076,62,0.00021
156,2077,2077,62,-0.00024
156,2078,2078,62,-0.00032
156,2079,2079,62,-0.00087
156,2080,2080,62,2e-05
156,2081,2081,62,-0.00018
156,2082,2082,62,-0.00038
156,2083,2083,62,-0.00098
156,2084,2084,62,-0.00083
156,2085,2085,62,-0.00068
156,2086,2086,62,-7e-04
156,2087,2087,62,0.00032
156,2088,2088,62,0.00027
156,2089,2089,62,0.00037
156,2090,2090,62,3e-05
156,2091,2091,62,-0.00038
156,2092,2092,62,-0.00019
156,2093,2093,62,-0.00012
156,2094,2094,62,-0.00037
156,2095,2095,62,-8e-05
156,2096,2096,62,-1e-04
156,2097,2097,62,-0.00022
156,2098,2098,62,-0.00058
156,2099,2099,62,-0.00067
156,2100,2100,62,0.00043
156,2023,2023,72,-4e-04
156,2024,2024,72,-0.00011
156,2025,2025,72,0.00015
156,2026,2026,72,0.00077
156,2027,2027,72,-9e-05
156,2028,2028,72,0.00034
156,2029,2029,72,-6e-05
156,2030,2030,72,-0.00014
156,2031,2031,72,0.00047
156,2032,2032,72,-0.00029
156,2033,2033,72,1e-04
156,2034,2034,72,-0.00018
156,2035,2035,72,-0.00026
156,2036,2036,72,0.00027
156,2037,2037,72,0.00017
156,2038,2038,72,4e-04
156,2039,2039,72,-0.00045
156,2040,2040,72,-0.00066
156,2041,2041,72,-0.00042
156,2042,2042,72,0.00011
156,2043,2043,72,4e-05
156,2044,2044,72,-0.00011
156,2045,2045,72,0.00028
156,2046,2046,72,0.00057
156,2047,2047,72,2e-05
156,2048,2048,72,0.00019
156,2049,2049,72,0.00037
156,2050,2050,72,-0.00028
156,2051,2051,72,-5e-05
156,2052,2052,72,-0.00064
156,2053,2053,72,0.00019
156,2054,2054,72,-0.00073
156,2055,2055,72,0.00022
156,2056,2056,72,0.00024
156,2057,2057,72,0.00015
156,2058,2058,72,0
156,2059,2059,72,-3e-05
156,2060,2060,72,0.00029
156,2061,2061,72,-0.00031
156,2062,2062,72,-0.00054
156,2063,2063,72,-0.001
156,2064,2064,72,-1e-04
156,2065,2065,72,2e-04
156,2066,2066,72,-0.00018
156,2067,2067,72,0.00083
156,2068,2068,72,0.00016
156,2069,2069,72,-2e-04
156,2070,2070,72,-0.00016
156,2071,2071,72,6e-04
156,2072,2072,72,0.00016
156,2073,2073,72,0.00016
156,2074,2074,72,0.00011
156,2075,2075,72,6e-05
156,2076,2076,72,-0.00041
156,2077,2077,72,0.00021
156,2078,2078,72,0.00022
156,2079,2079,72,0.00028
156,2080,2080,72,1e-05
156,2081,2081,72,0.00088
156,2082,2082,72,4e-04
156,2083,2083,72,1e-05
156,2084,2084,72,0.00018
156,2085,2085,72,2e-04
156,2086,2086,72,-7e-05
156,2087,2087,72,-0.00051
156,2088,2088,72,-0.00094
156,2089,2089,72,-0.00052
156,2090,2090,72,-0.00027
156,2091,2091,72,9e-05
156,2092,2092,72,0.00018
156,2093,2093,72,8e-05
156,2094,2094,72,0.00023
156,2095,2095,72,-6e-04
156,2096,2096,72,-0.00018
156,2097,2097,72,-3e-04
156,2098,2098,72,-4e-05
156,2099,2099,72,-5e-05
156,2100,2100,72,0.00066
156,2023,2023,82,-4e-04
156,2024,2024,82,-0.00102
156,2025,2025,82,-0.00022
156,2026,2026,82,9e-05
156,2027,2027,82,0.00035
156,2028,2028,82,-0.00069
156,2029,2029,82,-0.00016
156,2030,2030,82,-0.00024
156,2031,2031,82,2e-04
156,2032,2032,82,-5e-04
156,2033,2033,82,0.00043
156,2034,2034,82,2e-04
156,2035,2035,82,-0.00028
156,2036,2036,82,-0.00061
156,2037,2037,82,-0.00071
156,2038,2038,82,0
156,2039,2039,82,5e-04
156,2040,2040,82,0.00017
156,2041,2041,82,-3e-05
156,2042,2042,82,-0.00047
156,2043,2043,82,0.00034
156,2044,2044,82,-0.00026
156,2045,2045,82,3e-05
156,2046,2046,82,-0.00052
156,2047,2047,82,-1e-05
156,2048,2048,82,-0.00013
156,2049,2049,82,1e-05
156,2050,2050,82,0.00029
156,2051,2051,82,0.00038
156,2052,2052,82,-0.00035
156,2053,2053,82,-0.00073
156,2054,2054,82,-2e-04
156,2055,2055,82,-0.00028
156,2056,2056,82,-2e-05
156,2057,2057,82,-0.00043
156,2058,2058,82,-0.00022
156,2059,2059,82,-0.00041
156,2060,2060,82,-0.00072
156,2061,2061,82,-0.00012
156,2062,2062,82,0.00021
156,2063,2063,82,-0.00024
156,2064,2064,82,-0.00019
156,2065,2065,82,-0.00036
156,2066,2066,82,-0.00037
156,2067,2067,82,7e-05
156,2068,2068,82,-0.00045
156,2069,2069,82,-2e-05
156,2070,2070,82,-0.00051
156,2071,2071,82,9e-05
156,2072,2072,82,-0.00052
156,2073,2073,82,-8e-05
156,2074,2074,82,-1e-04
156,2075,2075,82,0.00043
156,2076,2076,82,-0.00045
156,2077,2077,82,3e-04
156,2078,2078,82,-0.00012
156,2079,2079,82,-0.00026
156,2080,2080,82,-6e-05
156,2081,2081,82,0.00048
156,2082,2082,82,-0.00056
156,2083,2083,82,0.00033
156,2084,2084,82,-0.00017
156,2085,2085,82,0.00045
156,2086,2086,82,-6e-05
156,2087,2087,82,-0.00047
156,2088,2088,82,-0.00033
156,2089,2089,82,0.00025
156,2090,2090,82,0.00048
156,2091,2091,82,-0.00016
156,2092,2092,82,0
156,2093,2093,82,0.00012
156,2094,2094,82,1e-04
156,2095,2095,82,-0.00015
156,2096,2096,82,-0.00041
156,2097,2097,82,-0.00044
156,2098,2098,82,0.00032
156,2099,2099,82,-0.00013
156,2100,2100,82,2e-04
156,2023,2023,92,-4e-04
156,2024,2024,92,-0.00077
156,2025,2025,92,0
156,2026,2026,92,6e-05
156,2027,2027,92,0.00019
156,2028,2028,92,7e-05
156,2029,2029,92,-0.00038
156,2030,2030,92,-0.00048
156,2031,2031,92,-0.00029
156,2032,2032,92,-0.00034
156,2033,2033,92,-2e-04
156,2034,2034,92,0.00013
156,2035,2035,92,-0.00025
156,2036,2036,92,0.00028
156,2037,2037,92,0.00019
156,2038,2038,92,-0.00081
156,2039,2039,92,-0.00046
156,2040,2040,92,-0.00045
156,2041,2041,92,-0.00018
156,2042,2042,92,2e-05
156,2043,2043,92,9e-05
156,2044,2044,92,-0.00024
156,2045,2045,92,-0.00021
156,2046,2046,92,-2e-05
156,2047,2047,92,2e-05
156,2048,2048,92,-4e-05
156,2049,2049,92,1e-04
156,2050,2050,92,-0.00084
156,2051,2051,92,-0.00063
156,2052,2052,92,-0.00106
156,2053,2053,92,-0.00015
156,2054,2054,92,-0.00025
156,2055,2055,92,-9e-05
156,2056,2056,92,-4e-05
156,2057,2057,92,-0.00062
156,2058,2058,92,-4e-05
156,2059,2059,92,0.00018
156,2060,2060,92,-0.00069
156,2061,2061,92,0.00025
156,2062,2062,92,-0.00018
156,2063,2063,92,-1e-04
156,2064,2064,92,0.00014
156,2065,2065,92,-0.00054
156,2066,2066,92,-0.00052
156,2067,2067,92,-0.00017
156,2068,2068,92,-0.00024
156,2069,2069,92,-1e-05
156,2070,2070,92,0.00017
156,2071,2071,92,-0.00014
156,2072,2072,92,-0.00105
156,2073,2073,92,7e-05
156,2074,2074,92,-0.00026
156,2075,2075,92,-4e-05
156,2076,2076,92,-0.00011
156,2077,2077,92,-0.00041
156,2078,2078,92,-6e-04
156,2079,2079,92,-8e-05
156,2080,2080,92,0.00013
156,2081,2081,92,-0.00067
156,2082,2082,92,-0.00081
156,2083,2083,92,-0.00042
156,2084,2084,92,-0.00058
156,2085,2085,92,0.00022
156,2086,2086,92,0.00025
156,2087,2087,92,-4e-04
156,2088,2088,92,-9e-05
156,2089,2089,92,-4e-05
156,2090,2090,92,-0.00075
156,2091,2091,92,-0.00069
156,2092,2092,92,-0.00031
156,2093,2093,92,2e-05
156,2094,2094,92,-0.00054
156,2095,2095,92,0.00012
156,2096,2096,92,0
156,2097,2097,92,-0.00026
156,2098,2098,92,-3e-05
156,2099,2099,92,-0.00068
156,2100,2100,92,0.00032
156,2023,2023,102,-4e-04
156,2024,2024,102,-0.00019
156,2025,2025,102,-0.00064
156,2026,2026,102,-0.00037
156,2027,2027,102,-0.00042
156,2028,2028,102,-0.00068
156,2029,2029,102,-0.00037
156,2030,2030,102,-7e-05
156,2031,2031,102,-0.00025
156,2032,2032,102,-0.00033
156,2033,2033,102,0.00045
156,2034,2034,102,0.00027
156,2035,2035,102,0.00047
156,2036,2036,102,-0.00035
156,2037,2037,102,0.00014
156,2038,2038,102,-0.00029
156,2039,2039,102,-0.00068
156,2040,2040,102,5e-05
156,2041,2041,102,-0.00027
156,2042,2042,102,-7e-05
156,2043,2043,102,3e-05
156,2044,2044,102,0.00035
156,2045,2045,102,0.00011
156,2046,2046,102,-0.00037
156,2047,2047,102,-0.00056
156,2048,2048,102,-0.00037
156,2049,2049,102,0.00027
156,2050,2050,102,0.00023
156,2051,2051,102,5e-05
